method,n_components,algorithm,k,silhouette,dunn,wcss,ari,nmi,time
PCA_randomized,15,PCA_randomized,7,0.17382019573578014,0.02281355474819155,12521.92174104867,0.23454623889408605,0.4274884223092107,0.042240142822265625
PCA_randomized,15,PCA_randomized,8,0.17027158617890986,0.019025576274166858,11687.007519885563,0.24740270055599684,0.4376134274105623,0.04597830772399902
GRP,2,GRP,2,0.5127378260973373,0.006654949223761716,10062.893510386135,0.004612101603909961,0.05986836158032707,0.03762507438659668
GRP,2,GRP,3,0.39157802997227115,0.001569320672522698,7046.217672615735,0.05252026788861473,0.1484666844435024,0.024324417114257812
GRP,2,GRP,4,0.3986354599386712,0.0022133413059679955,5760.039458511204,0.05252026788861473,0.14846668444350236,0.04484891891479492
GRP,2,GRP,5,0.36012811106351694,0.004413057996923102,4725.591245526596,0.03439681591027581,0.15293143642201962,0.08695411682128906
GRP,2,GRP,6,0.3695965758298878,0.001283803844335863,4051.2509166857626,0.022794398550754404,0.13543790358871002,0.03719186782836914
GRP,2,GRP,7,0.36848942458487005,0.003715381251734767,3477.224991894008,0.06297496153828278,0.19399297992527098,0.05685925483703613
GRP,2,GRP,8,0.3660330817854121,0.003949096657816948,3053.5276413230367,0.07320071356829118,0.24411352549322218,0.05070352554321289
GRP,3,GRP,2,0.3351543769096106,0.009236821532653273,12687.167026115076,0.1259920634920635,0.19301687287961747,0.025051355361938477
GRP,3,GRP,3,0.3520111039270616,0.011543852898233137,9820.31934985831,0.10181241423556038,0.21245060379892497,0.03406977653503418
GRP,3,GRP,4,0.29305953400724505,0.007942823060137324,8183.273382109447,0.08440830677947478,0.2162956076270309,0.04680752754211426
GRP,3,GRP,5,0.3200813810733577,0.008122287006280926,7017.5885647994855,0.09669870455495194,0.24687712136379636,0.057381391525268555
GRP,3,GRP,6,0.32887357740129863,0.009494409908982279,6251.665061832029,0.09918317554999977,0.258990558352679,0.051317453384399414
GRP,3,GRP,7,0.30214367128242603,0.00983785138435433,5603.05838540854,0.12073829009228626,0.27932616924304376,0.0720820426940918
GRP,3,GRP,8,0.2988432526388277,0.00989263968734066,4935.118374797238,0.09188307907301735,0.267040002674645,0.06758284568786621
GRP,4,GRP,2,0.2865196338902955,0.009427120887863766,14654.206889837631,0.12797619047619047,0.19339130051403475,0.024982452392578125
GRP,4,GRP,3,0.29903863023565447,0.010497355036644274,12507.231762955516,0.053909076328123605,0.15786801985276483,0.03086566925048828
GRP,4,GRP,4,0.22567297876061337,0.012050442481493942,10775.174609171096,0.18763863416397714,0.27007348900854855,0.027641773223876953
GRP,4,GRP,5,0.2619666898682426,0.012715866097547882,9269.648921676984,0.0845038542845551,0.2122112858485644,0.033222198486328125
GRP,4,GRP,6,0.2771339765622868,0.015272094168616886,8303.617412495252,0.10472260962166545,0.26530908989935104,0.037348270416259766
GRP,4,GRP,7,0.27335327780539814,0.013893774882051242,7372.512274835946,0.07556322086881535,0.2504371195420486,0.05044126510620117
GRP,4,GRP,8,0.2798277420611166,0.019545866395868406,6724.9805456727745,0.07556322086881535,0.2504371195420486,0.05039572715759277
GRP,5,GRP,2,0.26949241552164616,0.009290484536748099,13315.807661976934,0.12797619047619047,0.19339130051403475,0.024106979370117188
GRP,5,GRP,3,0.28724591382483433,0.012916139766963923,11047.592783290776,0.15109095454058494,0.22306984057455206,0.036330223083496094
GRP,5,GRP,4,0.28613932826874505,0.014395582206286957,9607.856173097534,0.06664315811063175,0.1754152742312614,0.036701202392578125
GRP,5,GRP,5,0.2446479326253615,0.015934842341612167,8368.95247534025,0.08217618939221488,0.21114145697557266,0.058603525161743164
GRP,5,GRP,6,0.2624360791016315,0.013595681402178832,7539.526351246613,0.10709897975535494,0.26790553510649623,0.07573652267456055
GRP,5,GRP,7,0.25382641949156515,0.013595681402178832,6795.171826352301,0.07542301162470731,0.2518448978019803,0.05901169776916504
GRP,5,GRP,8,0.2606246205143004,0.017931576721995707,6160.273529730164,0.07542301162470731,0.2518448978019803,0.05661463737487793
GRP,6,GRP,2,0.25493911543181386,0.009726326241222808,16866.90615237028,0.04524219836804186,0.0841180081434159,0.030574560165405273
GRP,6,GRP,3,0.24905323652886052,0.009263028825682255,13664.769194379394,0.07931673928447587,0.18852843213770296,0.036481380462646484
GRP,6,GRP,4,0.2555627076740152,0.01311110987803163,11800.095388414433,0.07931673928447587,0.18852843213770296,0.0403594970703125
GRP,6,GRP,5,0.267731162502143,0.01311110987803163,10576.51775178119,0.05308503357235839,0.17325606088154058,0.03769850730895996
GRP,6,GRP,6,0.22739670290661387,0.009073134676696636,9521.799750776558,0.07393348424168553,0.21160211978799703,0.136124849319458
GRP,6,GRP,7,0.22232905926606125,0.0130594368300931,8911.846531643585,0.09880430642799286,0.2745037791560652,0.0578312873840332
GRP,6,GRP,8,0.22855369304278783,0.01649254912437342,8278.2104954795,0.11528095716009427,0.3003875581790357,0.0520939826965332
GRP,7,GRP,2,0.22108138776812727,0.009758291455645106,16879.852412674743,0.03878454509662855,0.06829240783629907,0.027225017547607422
GRP,7,GRP,3,0.23368886103490763,0.01085966001229561,14101.98392696135,0.08844206170482734,0.2007419729519514,0.0396265983581543
GRP,7,GRP,4,0.24705982699383897,0.013218700807299883,11857.82641532979,0.08844206170482734,0.2007419729519514,0.04649519920349121
GRP,7,GRP,5,0.2335790206824984,0.013219859138449317,10699.635983424694,0.0891378899947986,0.22315453637100602,0.044179677963256836
GRP,7,GRP,6,0.21615797595320851,0.009458929896842674,9756.375757587413,0.07869390895237531,0.22565605228339544,0.059882402420043945
GRP,7,GRP,7,0.22037518371551668,0.0191024031334059,9094.4212441269,0.07811434387098805,0.23445571878597185,0.0627138614654541
GRP,7,GRP,8,0.220011982577241,0.018328362492591038,8488.469982670542,0.12190812720848057,0.3025058992127874,0.0670626163482666
GRP,8,GRP,2,0.22665501100484042,0.012873060946330806,15981.332817587483,0.019555503974931818,0.04321866277947696,0.05345940589904785
GRP,8,GRP,3,0.22452278122411465,0.009014961766350593,13597.877732191817,0.07935185289447903,0.18937527031939322,0.09780168533325195
GRP,8,GRP,4,0.23253085364484485,0.01248398294742729,11648.28892888752,0.07935185289447903,0.18937527031939322,0.05811309814453125
GRP,8,GRP,5,0.2101896546860127,0.020528624300209092,10583.271511312823,0.11621269800086782,0.2374945515632169,0.047791481018066406
GRP,8,GRP,6,0.22400614177277933,0.019640104384150453,9624.148123891968,0.08471273672016247,0.22645042096644621,0.05563640594482422
GRP,8,GRP,7,0.22698130065514796,0.020528624300209092,8998.873374468234,0.09138143202224147,0.2493306561616673,0.05040478706359863
GRP,8,GRP,8,0.2368892224915158,0.02327668007880729,8382.217644267024,0.09005323850438858,0.25029996926066334,0.052585601806640625
GRP,9,GRP,2,0.2231107359524372,0.008947681114216668,15795.682060465364,0.019555503974931818,0.04321866277947696,0.036379337310791016
GRP,9,GRP,3,0.21630793402978496,0.00858792035090992,13642.122601117519,0.06132281594191531,0.15493707331850654,0.030393362045288086
GRP,9,GRP,4,0.22406958397610027,0.010553211645450618,11834.660008738318,0.06616403740345037,0.16254881998586687,0.03367447853088379
GRP,9,GRP,5,0.229699364461109,0.014068484383345134,10787.431462951421,0.06169558705957864,0.1545163210477193,0.038518428802490234
GRP,9,GRP,6,0.24447027950043285,0.01582465332286773,9724.061329632821,0.053820550636944096,0.17456227077890854,0.050359249114990234
GRP,9,GRP,7,0.23135425020758923,0.02563016918258242,8732.988411546692,0.07766599597585513,0.21716658466356398,0.04730224609375
GRP,9,GRP,8,0.21962862487484236,0.011374477667242838,8100.621611917848,0.08120902031484484,0.23998016593852592,0.05035853385925293
GRP,10,GRP,2,0.24986754503697542,0.008891914870397845,16875.825469288775,-0.0028925472270828127,0.02681102640213034,0.0232846736907959
GRP,10,GRP,3,0.23540534992443993,0.008986509546964913,14310.762766529617,0.045040164740366956,0.13344202056588184,0.025836467742919922
GRP,10,GRP,4,0.23791022893444738,0.010227209965245825,12650.097222891449,0.051283487770171096,0.1402509386004592,0.03436851501464844
GRP,10,GRP,5,0.23587450206974037,0.010242196970782848,11597.833292730973,0.05543237250554324,0.17482581965159388,0.031211376190185547
GRP,10,GRP,6,0.20608887951405286,0.01584871131278179,10685.490855425483,0.06295091243457349,0.1814489085882293,0.04862093925476074
GRP,10,GRP,7,0.21620276468679964,0.015415204357997064,9680.181979792973,0.10069598028507208,0.2574983505720604,0.059053897857666016
GRP,10,GRP,8,0.2374542193152993,0.016913240805224525,9009.289616941165,0.0959805805000819,0.26849061617622483,0.07908201217651367
GRP,11,GRP,2,0.2529049934209368,0.008509924559916542,17483.786277014562,0.0334471944693799,0.07225108260245397,0.03843355178833008
GRP,11,GRP,3,0.24102941029528296,0.00806726482559632,14530.158250459297,0.07108075330927481,0.16002500382045212,0.051123857498168945
GRP,11,GRP,4,0.23655168788103215,0.009851861781777198,13021.74926230393,0.07108075330927481,0.16002500382045212,0.10920906066894531
GRP,11,GRP,5,0.24418041450391667,0.013864227039110442,11904.00475504358,0.07108075330927481,0.1600250038204521,0.04591846466064453
GRP,11,GRP,6,0.20910495897213585,0.015523808291858801,11053.487085576557,0.10605933974091099,0.24881059998623498,0.06614279747009277
GRP,11,GRP,7,0.2136343413041342,0.02218731904398166,10040.867644220263,0.1419243437758463,0.2867318292156512,0.055727243423461914
GRP,11,GRP,8,0.22640303905145906,0.025641331983021983,9340.966626033478,0.13320383597681285,0.310475293102708,0.061524152755737305
GRP,12,GRP,2,0.245476422813071,0.00890151016581943,17582.919596508524,0.05057028995465164,0.11053664773362648,0.029768705368041992
GRP,12,GRP,3,0.2254090017888766,0.009235557715736373,14869.265867924014,0.07108075330927481,0.16002500382045212,0.0325617790222168
GRP,12,GRP,4,0.2233937405927761,0.009981007029711485,13497.051753417512,0.07108075330927481,0.16002500382045212,0.0450899600982666
GRP,12,GRP,5,0.21970709157807966,0.009888539224956526,12446.237388284697,0.06668717723327107,0.18106977911890373,0.06475186347961426
GRP,12,GRP,6,0.22806548163402646,0.01306607546528803,11339.077078341797,0.06668717723327107,0.18106977911890373,0.05747389793395996
GRP,12,GRP,7,0.20198756634392218,0.013941903837008189,10531.377952095803,0.09385907265425338,0.24280980065042612,0.058667659759521484
GRP,12,GRP,8,0.21378245087879516,0.01636272926850932,9714.492051535148,0.08796800291580144,0.25248664920109914,0.06708431243896484
GRP,13,GRP,2,0.23196007408789826,0.014241590247400111,19150.028120164596,-0.004588584598135498,0.02481955306805356,0.030279159545898438
GRP,13,GRP,3,0.19998674429198812,0.013980831523354645,16593.629221825202,0.05280706596743031,0.13958701714685515,0.03587818145751953
GRP,13,GRP,4,0.2106668763055913,0.009024733088567466,14944.753944783924,0.0680221376143188,0.2110413067159462,0.040154457092285156
GRP,13,GRP,5,0.20949760708103765,0.012619365341041142,13484.893780929515,0.108437731113153,0.2504358764495187,0.04496002197265625
GRP,13,GRP,6,0.22543149024536338,0.023000353109766728,12388.996844896381,0.0787770586922562,0.22952040255010603,0.05578255653381348
GRP,13,GRP,7,0.23101276886222263,0.023000353109766728,11459.5671178804,0.0787770586922562,0.22952040255010597,0.04566764831542969
GRP,13,GRP,8,0.21588831673975586,0.015878452461994205,10813.310687038076,0.1150503087010384,0.2897014680881017,0.057172298431396484
GRP,14,GRP,2,0.23636938097575305,0.013535632396133309,18604.17220523687,0.017673632208807757,0.049992437217124375,0.023410797119140625
GRP,14,GRP,3,0.19704253151312626,0.015416306629642988,16265.390843026902,0.05280706596743031,0.13958701714685515,0.024114370346069336
GRP,14,GRP,4,0.20507418495566687,0.010480039643253681,14678.895484201868,0.05280706596743031,0.13958701714685515,0.03212118148803711
GRP,14,GRP,5,0.212855222016997,0.012573275247918896,13153.727116265753,0.07691908960143065,0.21721046305252423,0.039032697677612305
GRP,14,GRP,6,0.21737602938949036,0.023184438317336093,12101.860995048273,0.07827027027027027,0.22950206065088807,0.046843528747558594
GRP,14,GRP,7,0.22369861210907918,0.024881038984201288,11208.134525356876,0.08090416908818401,0.2346989974527845,0.0483551025390625
GRP,14,GRP,8,0.21348928238111547,0.029538064748290592,10567.937946623806,0.09938006009723373,0.25908714058754373,0.05303549766540527
GRP,15,GRP,2,0.23195546946365334,0.01349510742818508,18048.537384150488,-0.004588584598135498,0.02481955306805356,0.027949094772338867
GRP,15,GRP,3,0.19431844218597213,0.014886328306203955,15827.251351768042,0.06441137558906176,0.15225353974127437,0.033345937728881836
GRP,15,GRP,4,0.19938139505545627,0.00894147192706002,14289.403383913033,0.12823701503486962,0.27946486993315045,0.028138399124145508
GRP,15,GRP,5,0.2054880510693376,0.012560629732774003,12808.105630239152,0.11718261101125091,0.269411036459146,0.03598761558532715
GRP,15,GRP,6,0.21154463451578112,0.02062722241145818,11882.49676637238,0.11360083376758728,0.2718980470914719,0.04316997528076172
GRP,15,GRP,7,0.22474183796274028,0.022415108175784425,10938.116751950063,0.07631708517971443,0.22509997855007519,0.043202877044677734
GRP,15,GRP,8,0.20061584064589102,0.022338005260081787,10339.244654230199,0.11675794085432639,0.3032341683572939,0.06685400009155273
SRP,2,SRP,2,0.457837490822267,0.003433573966078003,10200.995965178034,0.16644452594573803,0.27977203174801607,0.019819021224975586
SRP,2,SRP,3,0.4085668104643962,0.004386866894241359,7416.257750956996,0.2012725661638322,0.37591582771947907,0.039032697677612305
SRP,2,SRP,4,0.40180749973177654,0.0020517399662126133,5849.380342337599,0.16764908798218328,0.34446203020033606,0.05273938179016113
SRP,2,SRP,5,0.3997281501823917,0.004708900411697841,4839.508110669351,0.16449885233358838,0.3530930580412677,0.035182952880859375
SRP,2,SRP,6,0.4125293394962455,0.0036717536085437963,4025.7439818679804,0.1124590324316392,0.33470122652093753,0.03424692153930664
SRP,2,SRP,7,0.4108065964030977,0.006144656636689252,3290.609513593923,0.1347766801714751,0.3690652370725125,0.044097185134887695
SRP,2,SRP,8,0.4215816991339647,0.0058188325037313035,2707.4780834025496,0.1281845024965911,0.3649658565152974,0.051467180252075195
SRP,3,SRP,2,0.4792128902330857,0.007416028725154786,13691.866404969689,0.05048400931258424,0.18243053038684567,0.02382826805114746
SRP,3,SRP,3,0.3629957133720048,0.004806726454246046,10180.371934540603,0.05324767313260348,0.13104174544209185,0.03212332725524902
SRP,3,SRP,4,0.30206841274687407,0.007435577808738737,8443.66247758096,0.12637201470242082,0.2884475339549884,0.039284467697143555
SRP,3,SRP,5,0.3086214593078602,0.004486226626432072,7253.742371839335,0.16095506800859055,0.28386700242806706,0.05034947395324707
SRP,3,SRP,6,0.2776347260203826,0.0061279107278704465,6544.2712909328575,0.06770430948387948,0.21635779126722116,0.04878973960876465
SRP,3,SRP,7,0.31244363713166223,0.009541797153648309,5914.998171554149,0.147988206212586,0.2768226542078213,0.05119466781616211
SRP,3,SRP,8,0.28177787145047023,0.0079984694170696,5316.997332934304,0.06637115867172622,0.2307982413366612,0.05337810516357422
SRP,4,SRP,2,0.34613905946138795,0.00475554982576516,20393.512021849827,0.12509373995643325,0.20583458895655066,0.024876832962036133
SRP,4,SRP,3,0.26056203261100136,0.012814748889404218,17073.31953459104,0.11155058945032247,0.1947576713795331,0.04007554054260254
SRP,4,SRP,4,0.2338063318908735,0.00917214506396765,14780.87027292082,0.16359333172485896,0.2818659331459606,0.031265974044799805
SRP,4,SRP,5,0.2637013864517603,0.010999249842579247,12355.141512181011,0.12181247464286477,0.27369119751409776,0.04688882827758789
SRP,4,SRP,6,0.2713523803426643,0.009626375280101322,10760.024926662838,0.09669870455495194,0.263337824092645,0.044133901596069336
SRP,4,SRP,7,0.26833213977606885,0.012781547519197403,9499.0766702236,0.19373187543413953,0.32571067173538143,0.051337242126464844
SRP,4,SRP,8,0.2692006611162318,0.015571196943702147,8724.73024543723,0.15923850521393848,0.32524934476761225,0.05103015899658203
SRP,5,SRP,2,0.3181362869569709,0.025528779084475567,20428.769002342156,0.15241835210347882,0.23680830545161724,0.01984548568725586
SRP,5,SRP,3,0.229196515857084,0.009489527262198072,17014.864104094468,0.23574942481435066,0.3653010344335824,0.07608795166015625
SRP,5,SRP,4,0.22696269985044282,0.015558608825829495,14850.641193681346,0.17646028986957119,0.30314462124558655,0.035324811935424805
SRP,5,SRP,5,0.23875236860733623,0.009713007931910867,13346.592682928145,0.2011494026648822,0.3394150916048253,0.04534626007080078
SRP,5,SRP,6,0.23748932039708845,0.018363451909533167,12077.348354677859,0.2210633337423528,0.404972499175731,0.04063272476196289
SRP,5,SRP,7,0.2454637597951795,0.019500027356555018,11037.102713865852,0.2210633337423528,0.40497249917573114,0.05143594741821289
SRP,5,SRP,8,0.26233415666583054,0.01840619292525092,10101.550798673921,0.19322919907897193,0.38670336609005346,0.056835174560546875
SRP,6,SRP,2,0.25840606205077116,0.01710651659309114,15580.80104911857,0.0784942350513541,0.1549154243082187,0.025993824005126953
SRP,6,SRP,3,0.24684170454794924,0.018495909887131103,13261.740648941244,0.1203585261783149,0.19354156527021138,0.02916407585144043
SRP,6,SRP,4,0.22148580695302283,0.010328749871365546,11221.20776082339,0.17550096592402922,0.2948520243269503,0.03538107872009277
SRP,6,SRP,5,0.22664363262235895,0.012229867610805087,10024.122081346497,0.16199098887489055,0.2994570307063922,0.04581046104431152
SRP,6,SRP,6,0.22427578659769942,0.02728490068635292,9116.552660218023,0.2610072258904066,0.42048742915627796,0.04217958450317383
SRP,6,SRP,7,0.2276053421232193,0.024751689941910154,8404.120857206868,0.2279298526945698,0.40691098046202623,0.046303749084472656
SRP,6,SRP,8,0.20944001709203497,0.038871591271347636,7884.6878421580595,0.20686695278969958,0.38487782376360347,0.04606294631958008
SRP,7,SRP,2,0.2282813649797505,0.01694342071912751,17340.603126838592,0.13481644149520217,0.2088250099391252,0.02341628074645996
SRP,7,SRP,3,0.22143734210163232,0.015671915814213993,14823.653726693854,0.21098283711550825,0.32269286034433187,0.030851364135742188
SRP,7,SRP,4,0.19016250730683745,0.02294551644398168,13069.594457942734,0.14683755710307458,0.2683738059506566,0.040489912033081055
SRP,7,SRP,5,0.21389860359357898,0.017594997311782212,11622.301674996466,0.21129225024801393,0.3042529742729781,0.045636653900146484
SRP,7,SRP,6,0.2160488541301597,0.015849001059100885,10578.292627164445,0.1797749226894507,0.38101426316147646,0.045348167419433594
SRP,7,SRP,7,0.19705792697060498,0.012595689484808123,9860.741124836903,0.1548945173937395,0.368132956878591,0.049726247787475586
SRP,7,SRP,8,0.2001841295619647,0.017039826853305167,9158.694412752397,0.16020441271901362,0.38008534408572847,0.04567670822143555
SRP,8,SRP,2,0.2827244672388831,0.02447676985339488,20102.359024448044,0.23256791691638862,0.3842683411345552,0.0221865177154541
SRP,8,SRP,3,0.26158266534803604,0.029968166772882724,16375.591108544251,0.23373818696981738,0.36781690313755816,0.02763819694519043
SRP,8,SRP,4,0.19657647115433988,0.023247679183422534,14943.513890742299,0.17646028986957119,0.31282995102356076,0.03267788887023926
SRP,8,SRP,5,0.17692905513937296,0.011760213862109414,13767.601127152997,0.34344211152545817,0.4806345343450934,0.04375123977661133
SRP,8,SRP,6,0.18568707277485622,0.011669481480388228,12767.940338841769,0.28388884612423987,0.44410505157756375,0.042814016342163086
SRP,8,SRP,7,0.17841026210316493,0.02570324097673466,12026.777852228224,0.3577303252093866,0.5298983685140849,0.04599452018737793
SRP,8,SRP,8,0.1819820183134579,0.020182604595311973,11226.388585708535,0.23660729021113666,0.45797181032950446,0.0519559383392334
SRP,9,SRP,2,0.34235094840544916,0.03033255660352816,18050.708222407327,0.17182150525155226,0.3508385137825206,0.024919748306274414
SRP,9,SRP,3,0.24691144432823697,0.03033255660352816,15120.53179824345,0.185789726356217,0.35837971024252574,0.026993274688720703
SRP,9,SRP,4,0.24312021690702604,0.03269047125856618,13683.137799101612,0.17803453124773488,0.4130033119405454,0.03596377372741699
SRP,9,SRP,5,0.19365385296237264,0.0249960762624504,12591.610488467992,0.17791566417626947,0.3941487063102701,0.03954625129699707
SRP,9,SRP,6,0.2075140896157383,0.0249960762624504,11575.370551866941,0.1768061781280749,0.3950870038323214,0.05078601837158203
SRP,9,SRP,7,0.20793093114594596,0.017409887091880284,10918.645451357812,0.2289873947625471,0.4357471273308656,0.05272722244262695
SRP,9,SRP,8,0.18130602073565222,0.026875321730979868,10397.73914677408,0.2440419976667963,0.4384286623410344,0.05017590522766113
SRP,10,SRP,2,0.35914248673027155,0.033946372201489175,18339.736540620983,0.14291603682836335,0.25815944297413795,0.02739572525024414
SRP,10,SRP,3,0.18945661200197836,0.01579568114813824,15913.298436558558,0.1357325785146246,0.24571444588790994,0.031302690505981445
SRP,10,SRP,4,0.18025413866424028,0.014033743781998374,14602.641379856037,0.16222441301685683,0.2843960164779364,0.043846845626831055
SRP,10,SRP,5,0.19211892654121424,0.020638955242200323,13354.361134826193,0.1610994241975266,0.28653927244152533,0.05361676216125488
SRP,10,SRP,6,0.1719947695116398,0.027001175845379994,12390.25378670401,0.18644462559683242,0.3536524689855355,0.07854199409484863
SRP,10,SRP,7,0.179099833636951,0.015140865547896405,11511.774585536397,0.14402862081440687,0.3095755404362164,0.07115006446838379
SRP,10,SRP,8,0.18468101418600996,0.013830786866306658,10943.578464493976,0.2129051894688784,0.42795507666514493,0.06245303153991699
SRP,11,SRP,2,0.1645075123984379,0.021452408867686637,18360.446759159568,0.004752354377397977,0.031862426714235864,0.04906511306762695
SRP,11,SRP,3,0.1778480266856854,0.0171619905363507,15939.74716299557,0.08742741591377104,0.19508722794942268,0.0377812385559082
SRP,11,SRP,4,0.1867179854783765,0.014335388699487507,14417.464269520417,0.0978425923273071,0.25591025689528074,0.04218745231628418
SRP,11,SRP,5,0.15622984212385077,0.014335388699487507,13297.931911042786,0.14368086830352936,0.31009328234694516,0.05737137794494629
SRP,11,SRP,6,0.17824719856632326,0.020766633779210855,12150.54564722862,0.06139771762708667,0.2270521457901675,0.12687897682189941
SRP,11,SRP,7,0.17584841265931905,0.022331966036922498,11315.709230255841,0.05387428173428522,0.19543085100898752,0.10662460327148438
SRP,11,SRP,8,0.18307324803215566,0.031366800086217984,10535.314776199117,0.10405123033900596,0.2838749981910381,0.08761811256408691
SRP,12,SRP,2,0.1950706829295377,0.023491386731443433,18413.815744753152,0.15575396825396826,0.23122747948231853,0.03673863410949707
SRP,12,SRP,3,0.18000015876867226,0.02459177688734868,15979.099757539796,0.08638062858637294,0.1538661777092139,0.04146933555603027
SRP,12,SRP,4,0.16684950628301307,0.02456978195057518,14723.050035279326,0.034892266086598664,0.16398771100269957,0.05294346809387207
SRP,12,SRP,5,0.17828517200695707,0.012241492400361053,13661.216490778505,0.05395221729949071,0.20629196664610847,0.05521678924560547
SRP,12,SRP,6,0.18582547036095073,0.01934263176992318,12762.434349428962,0.07542301162470731,0.27308492476197255,0.03894972801208496
SRP,12,SRP,7,0.18717413493366875,0.02078874119410506,11891.27239258167,0.0768562115175661,0.2735594719281867,0.07130098342895508
SRP,12,SRP,8,0.1844587868559824,0.011714296159389095,11196.868274270515,0.10911291717101851,0.32751412018647685,0.06122779846191406
SRP,13,SRP,2,0.18095881336444672,0.020238572803362404,20118.769799453148,0.14575340076735263,0.24495555888852932,0.03151655197143555
SRP,13,SRP,3,0.19029067552478487,0.020236501598832536,17850.463973412738,0.2584988156076178,0.38753910879395653,0.05513191223144531
SRP,13,SRP,4,0.18764422613000376,0.012562704072088223,16248.755840923795,0.27667359151654214,0.3930286823590657,0.05241680145263672
SRP,13,SRP,5,0.18338588182487778,0.020606543832593003,14847.708316856679,0.30507955528926173,0.4093191870983351,0.050614118576049805
SRP,13,SRP,6,0.15493967722809918,0.026910690294171133,13811.874994945796,0.1622891899364114,0.33862314691353784,0.050667762756347656
SRP,13,SRP,7,0.1665133556550304,0.013415029208176592,12887.269853071773,0.18413922069991986,0.35895462864350186,0.06258010864257812
SRP,13,SRP,8,0.15991157326514954,0.01652186255244858,12243.766312958984,0.17089517516115035,0.3256002908289347,0.06320381164550781
SRP,14,SRP,2,0.28676224159937924,0.028180410386203194,20124.293235548987,0.24855179287004547,0.42125505246288697,0.029658079147338867
SRP,14,SRP,3,0.2052023797566567,0.02287078209957419,17491.327792004857,0.25283092190721557,0.3951881656854361,0.02380228042602539
SRP,14,SRP,4,0.21355099469153535,0.024426189365419952,15546.384363962448,0.17783079464121856,0.33594271879792315,0.03939676284790039
SRP,14,SRP,5,0.17776049958541332,0.022263385932280194,14445.242941927849,0.1250603839730584,0.30309971171683114,0.039757490158081055
SRP,14,SRP,6,0.19005914515352051,0.02233003500570598,13288.765012370166,0.13190689791745341,0.3118565499641897,0.0509490966796875
SRP,14,SRP,7,0.20184668289156454,0.016297490578739162,12318.786736892867,0.168343615861317,0.3502811912911316,0.04299330711364746
SRP,14,SRP,8,0.20804751526654552,0.02233003500570598,11681.524194729967,0.20352460569202446,0.4114341082826012,0.0521090030670166
SRP,15,SRP,2,0.35526711245617265,0.03430022868166094,22489.335531027864,0.24855179287004547,0.42125505246288697,0.020281314849853516
SRP,15,SRP,3,0.2378831009505655,0.01182515651443668,19239.640872722975,0.19033409528528156,0.3226550325382478,0.025326967239379883
SRP,15,SRP,4,0.24289266435642656,0.01182515651443668,17770.387111663676,0.20123648543445982,0.3443631758453273,0.02898550033569336
SRP,15,SRP,5,0.21701529245546533,0.01194324301132053,16659.09933750955,0.19112877748763332,0.3383175525029036,0.03799152374267578
SRP,15,SRP,6,0.20541046101325608,0.011847182833066513,15704.383143106144,0.18610831421355825,0.3354122749454081,0.04599785804748535
SRP,15,SRP,7,0.20710243626260094,0.03519466110263008,14685.005257693861,0.19525194436036794,0.38860360320955306,0.04681539535522461
SRP,15,SRP,8,0.19354728543063532,0.029343921069928714,13679.11501125265,0.14671443551205873,0.3773440905256581,0.05628085136413574
