Season,0,1
Post-monsoon,0.6830601092896175,0.31693989071038253
Rainy,0.0273224043715847,0.9726775956284153
Summer,0.15579710144927536,0.8442028985507246
Winter,0.7058823529411765,0.29411764705882354
